adventure,romance,action,thriller,comedy,drama,director_name,duration,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
1,0,1,0,0,1,AnthonyHemingway,125,519,NateParker,1000,49875589,Action|Adventure|Drama|History|War,DavidOyelowo,RedTails ,4416,TristanMackWilds,English,USA,PG-13,58000000,2012,664,5.9,0
0,0,0,1,0,1,TaylorHackford,136,9000,AlPacino,18000,60984028,Drama|Mystery|Thriller,KeanuReeves,TheDevil'sAdvocate ,45271,CharlizeTheron,English,USA,R,57000000,1997,14000,7.5,11000
0,0,0,0,1,0,SeanAnders,116,622,LeightonMeester,11000,36931089,Comedy,AdamSandler,That'sMyBoy ,16484,WillForte,English,USA,R,70000000,2012,3000,5.6,12000
1,0,1,0,0,0,RobCohen,103,40,BrianThompson,2000,51317350,Action|Adventure|Fantasy,DennisQuaid,DragonHeart ,2710,TerryO'Neill,English,USA,PG-13,57000000,1996,663,6.4,0
0,0,1,0,1,1,BrettRatner,97,455,DonCheadle,4000,28328132,Action|Comedy|Crime|Drama,SalmaHayek,AftertheSunset ,9814,ChrisPenn,English,USA,PG-13,58000000,2004,3000,6.3,782
0,0,1,1,0,0,MarkNeveldine,96,1000,SpencerWilding,12000,51774002,Action|Fantasy|Thriller,NicolasCage,GhostRider:SpiritofVengeance ,16121,ChristopherLambert,English,USA,PG-13,57000000,2011,1000,4.3,18000
0,1,0,0,0,1,JohnMadden,131,58,IrenePapas,23000,25528495,Drama|Music|Romance|War,ChristianBale,CaptainCorelli'sMandolin ,23325,MihalisGiannatos,English,UK,R,57000000,2001,243,5.9,0
0,0,1,1,1,1,AdamShankman,95,650,BradGarrett,14000,113006880,Action|Comedy|Drama|Family|Thriller,VinDiesel,ThePacifier ,16884,TateDonovan,English,Canada,PG,56000000,2005,799,5.5,0
0,0,1,0,0,0,KevinBray,86,348,AshleyScott,12000,45860039,Action|Crime,DwayneJohnson,WalkingTall ,14146,MichaelBowen,English,USA,PG-13,56000000,2004,795,6.2,0
0,0,0,0,1,1,RobertZemeckis,142,194,SiobhanFallonHogan,15000,329691196,Comedy|Drama,TomHanks,ForrestGump ,15700,SamAnderson,English,USA,PG-13,55000000,1994,294,8.8,59000
0,0,0,0,1,0,TimHill,92,639,BethRiesgraf,1000,217326336,Animation|Comedy|Family|Fantasy|Music,JesseMcCartney,AlvinandtheChipmunks ,2847,MatthewGrayGubler,English,USA,PG,60000000,2007,718,5.2,0
0,0,0,0,1,0,JayRoach,108,708,BlytheDanner,22000,166225040,Comedy,RobertDeNiro,MeettheParents ,24286,TeriPolo,English,USA,PG-13,55000000,2000,713,7.0,0
1,1,0,0,0,1,MikeGabriel,84,752,FrankWelker,23000,141600000,Adventure|Animation|Drama|Family|History|Musical|Romance,ChristianBale,Pocahontas ,26754,IreneBedard,English,USA,G,55000000,1995,2000,6.6,0
1,1,1,0,0,1,RichardDonner,188,467,MargotKidder,10000,134218018,Action|Adventure|Drama|Romance|Sci-Fi,MarlonBrando,Superman ,12940,NedBeatty,English,USA,PG,55000000,1978,593,7.3,0
0,1,0,0,1,0,TomShadyac,95,744,JamesCoburn,851,128769345,Comedy|Romance|Sci-Fi,JadaPinkettSmith,TheNuttyProfessor ,3155,DaveChappelle,English,USA,PG-13,54000000,1996,773,5.6,960
0,1,0,0,1,0,AndyTennant,118,681,MichaelRapaport,10000,177575142,Comedy|Romance,WillSmith,Hitch ,13426,KevinSussman,English,USA,PG-13,70000000,2005,975,6.6,0
1,1,1,0,1,0,SamWeisman,92,458,AbrahamBenrubi,3000,105263257,Action|Adventure|Comedy|Family|Romance,BrendanFraser,GeorgeoftheJungle ,4518,HollandTaylor,English,USA,PG,55000000,1997,562,5.4,5000
0,1,0,0,1,0,JesseDylan,74,729,ThomasIanNicholas,3000,104354205,Comedy|Romance,AlysonHannigan,AmericanWedding ,5713,FredWillard,English,USA,R,55000000,2003,864,6.3,0
0,0,0,1,0,1,PaulGreengrass,134,186,ChrisMulkey,15000,107100855,Biography|Drama|Thriller,TomHanks,CaptainPhillips ,16281,MichaelChernus,English,USA,PG-13,55000000,2013,535,7.9,65000
0,1,0,1,1,0,ShawnLevy,101,7000,JamesFranco,15000,98711404,Comedy|Crime|Romance|Thriller,MilaKunis,DateNight ,39822,SteveCarell,English,USA,PG-13,55000000,2010,11000,6.3,0
0,0,0,0,1,0,BradSilberling,100,394,FredRogers,795,100328194,Comedy|Family|Fantasy,EricIdle,Casper ,2638,CathyMoriarty,English,USA,PG,50000000,1995,419,6.0,0
0,0,1,1,0,0,AntoineFuqua,132,683,ChloëGraceMoretz,18000,101530738,Action|Crime|Thriller,DenzelWashington,TheEqualizer ,37605,JamesWilcox,English,USA,R,55000000,2014,17000,7.2,56000
0,1,0,0,1,1,WayneWang,105,708,FrancesConroy,5000,93815117,Comedy|Drama|Romance,BobHoskins,MaidinManhattan ,7184,NatashaRichardson,English,USA,PG-13,55000000,2002,827,5.1,0
0,0,1,1,0,1,TonyScott,123,665,ViggoMortensen,18000,91400000,Action|Drama|Thriller|War,DenzelWashington,CrimsonTide ,30132,RickySchroder,English,USA,R,53000000,1995,10000,7.3,0
0,0,0,0,0,1,GabrieleMuccino,117,168,KurtFuller,10000,162586036,Biography|Drama,WillSmith,ThePursuitofHappyness ,11036,JamesKaren,English,USA,PG-13,55000000,2006,617,8.0,32000
0,0,0,1,0,1,RobertSchwentke,98,354,MichaelIrby,931,89706988,Drama|Mystery|Thriller,ErikaChristensen,Flightplan ,2287,HaleyRamm,English,USA,PG-13,55000000,2005,507,6.2,0
0,0,0,1,0,1,BarryLevinson,128,383,DylanBaker,2000,83000000,Drama|Thriller,DemiMoore,Disclosure ,3888,RomaMaffia,English,USA,R,55000000,1994,812,6.0,0
0,1,0,0,0,1,BradSilberling,114,539,AndreBraugher,12000,78745923,Drama|Fantasy|Romance,NicolasCage,CityofAngels ,13905,ColmFeore,English,Germany,PG-13,55000000,1998,702,6.7,0
0,0,1,0,0,0,QuentinTarantino,111,640,VivicaA.Fox,926,70098138,Action,DavidCarradine,KillBill:Vol.1 ,3983,ChiakiKuriyama,English,USA,R,30000000,2003,890,8.1,13000
0,0,0,0,1,0,FrankOz,85,490,AdamAlexi-Malle,21000,66365290,Comedy,RobertDowneyJr.,Bowfinger ,22458,JamieKennedy,English,USA,PG-13,55000000,1999,860,6.4,0
0,0,1,1,0,1,QuentinTarantino,137,348,MichaelParks,890,66207920,Action|Crime|Drama|Thriller,VivicaA.Fox,KillBill:Vol.2 ,1959,MichaelBowen,English,USA,R,30000000,2004,387,8.0,0
0,0,1,1,1,0,AndreyKonchalovskiy,97,403,JackPalance,13000,63408614,Action|Comedy|Crime|Thriller,SylvesterStallone,Tango&Cash ,14432,BrionJames,English,USA,R,55000000,1989,549,6.3,0
0,0,0,0,1,0,RobertZemeckis,104,812,MerylStreep,13000,58422650,Comedy|Fantasy|Horror,BruceWillis,DeathBecomesHer ,25599,IsabellaRossellini,English,USA,PG-13,55000000,1992,11000,6.4,8000
1,0,1,0,1,0,TomDey,110,95,JasonConnery,485,56932305,Action|Adventure|Comedy|Western,XanderBerkeley,ShanghaiNoon ,939,KateLuyben,English,USA,PG-13,55000000,2000,110,6.6,0
1,0,1,1,0,0,StuartBaird,133,263,JoeMorton,1000,68750000,Action|Adventure|Thriller,OliverPlatt,ExecutiveDecision ,2916,J.T.Walsh,English,USA,R,55000000,1996,780,6.4,0
0,0,0,0,1,0,MarkWaters,94,497,OpheliaLovibond,1000,68218041,Comedy|Family|Fantasy,MadelineCarroll,Mr.Popper'sPenguins ,2820,PhilipBakerHall,English,USA,PG,55000000,2011,549,6.0,14000
1,0,1,0,0,0,RobMinkoff,104,947,ThomasMcDonell,5000,25040293,Action|Adventure|Fantasy,JetLi,TheForbiddenKingdom ,7247,MichaelAngarano,English,USA,PG-13,55000000,2008,962,6.6,0
1,0,0,0,1,0,JimmyHayward,91,562,CarlosPonce,1000,55747724,Adventure|Animation|Comedy|Family,AmyPoehler,FreeBirds ,3104,DanFogler,English,USA,PG,55000000,2013,591,5.9,0
0,0,1,0,0,0,DavidFincher,145,243,HoltMcCallany,534,55473600,Action|Horror|Sci-Fi,CharlesS.Dutton,Alien3 ,1543,PaulMcGann,English,USA,R,50000000,1992,273,6.4,0
0,0,0,0,0,1,AlanParker,135,34,JimmyNail,57,49994804,Biography|Drama|History|Musical,AndreaCorr,Evita ,164,PeterPolycarpou,English,USA,PG,55000000,1996,40,6.3,0
1,0,1,1,0,0,JohnFrankenheimer,122,135,NataschaMcElhone,22000,41609593,Action|Adventure|Crime|Thriller,RobertDeNiro,Ronin ,24270,MichaelLonsdale,English,UK,R,55000000,1998,2000,7.3,0
1,0,0,1,0,1,StephenHopkins,110,163,BernardHill,1000,38553833,Adventure|Drama|Horror|Thriller,TomWilkinson,TheGhostandtheDarkness ,1752,OmPuri,English,USA,R,55000000,1996,416,6.8,0
0,0,0,0,1,0,PaulKing,95,594,MattLucas,838,76137505,Animation|Comedy|Family|Fantasy,JulieWalters,Paddington ,3697,SallyHawkins,English,UK,PG,55000000,2014,722,7.2,30000
0,0,1,0,1,0,AkivaSchaffer,102,537,NicholasBraun,622,34350553,Action|Comedy|Sci-Fi,WillForte,TheWatch ,2488,RosemarieDeWitt,English,USA,R,68000000,2012,591,5.7,15000
0,0,1,1,0,1,WilliamFriedkin,94,215,JennaBoyd,933,34238611,Action|Crime|Drama|Thriller,ConnieNielsen,TheHunted ,2248,RexLinn,English,USA,R,55000000,2003,518,6.0,0
0,0,0,1,0,1,JonTurteltaub,126,241,MauraTierney,12000,34098563,Drama|Thriller,AnthonyHopkins,Instinct ,13406,JohnAshton,English,USA,R,55000000,1999,509,6.5,0
0,0,0,0,1,0,BobbyFarrelly,118,327,TerenceBernieHines,13000,33828318,Comedy,MattDamon,StuckonYou ,14036,SeymourCassel,English,USA,PG-13,55000000,2003,390,5.8,0
0,0,0,0,1,0,KentAlterman,99,490,MauraTierney,8000,33472850,Comedy|Sport,WillFerrell,Semi-Pro ,10026,MattWalsh,English,USA,R,55000000,2008,509,5.8,0
1,0,0,0,1,0,PeterLord,88,591,RussellTovey,4000,31051126,Adventure|Animation|Comedy|Family,SalmaHayek,ThePirates!BandofMisfits ,6254,BrianBlessed,English,UK,PG,55000000,2012,796,6.7,0
0,0,0,1,0,1,ClintEastwood,141,539,MichaelKelly,11000,35707327,Crime|Drama|Mystery|Thriller,AngelinaJoliePitt,Changeling ,12840,ColmFeore,English,USA,R,55000000,2008,963,7.8,14000
0,0,1,1,0,1,AndrewDavis,107,581,MorganFreeman,18000,20550712,Action|Drama|Sci-Fi|Thriller,KeanuReeves,ChainReaction ,31014,KevinDunn,English,USA,PG-13,50000000,1996,11000,5.6,1000
0,0,1,1,0,1,TonyScott,116,552,KurtFuller,22000,18573791,Action|Drama|Sport|Thriller,RobertDeNiro,TheFan ,24618,EllenBarkin,English,USA,R,55000000,1996,617,5.8,0
0,1,0,1,0,1,JoelSchumacher,143,530,MinnieDriver,18000,51225796,Drama|Musical|Romance|Thriller,GerardButler,ThePhantomoftheOpera ,20660,MirandaRichardson,English,UK,PG-13,70000000,2004,893,7.4,0
0,0,0,0,0,1,ShekharKapur,114,877,AbbieCornish,13000,16264475,Biography|Drama|History|War,EddieRedmayne,Elizabeth:TheGoldenAge ,16899,JordiMollà,English,UK,PG-13,55000000,2007,2000,6.9,0
0,0,1,0,0,0,KarynKusama,93,352,SophieOkonedo,9000,25857987,Action|Sci-Fi,CharlizeTheron,ÆonFlux ,10185,PatersonJoseph,English,USA,PG-13,62000000,2005,460,5.5,0
0,0,0,0,0,1,RonMaxwell,280,67,BruceBoxleitner,789,12870569,Drama|History|War,BillyCampbell,GodsandGenerals ,1671,JohnCastle,English,USA,PG-13,56000000,2003,640,6.3,953
0,0,1,1,0,0,RobertButler,100,745,LaurenHolly,995,11466088,Action|Thriller,HectorElizondo,Turbulence ,3952,JeffreyDeMunn,English,USA,R,71000000,1997,879,4.7,316
0,0,0,0,1,1,KareyKirkpatrick,107,506,RonnyCox,939,16088610,Comedy|Drama|Family|Fantasy,StephenRoot,ImagineThat ,3742,RichardSchiff,English,USA,PG,55000000,2009,605,5.6,610
1,0,0,0,1,0,JamesBobin,119,518,TinaFey,3000,51178893,Adventure|Comedy|Crime|Family|Musical,TyBurrell,MuppetsMostWanted ,6089,HughBonneville,English,USA,PG,50000000,2014,2000,6.4,10000
1,0,1,0,1,0,JonathanFrakes,95,287,PhilipWinchester,956,6768055,Action|Adventure|Comedy|Family|Sci-Fi,SophiaMyles,Thunderbirds ,2260,BradyCorbet,English,UK,PG,57000000,2004,579,4.2,437
0,1,0,0,0,1,SteveAntin,119,676,PeterGallagher,2000,39440655,Drama|Music|Musical|Romance,EricDane,Burlesque ,4315,DavidWalton,English,USA,PG-13,55000000,2010,828,6.4,19000
0,1,0,0,0,1,Jean-PierreJeunet,133,46,AndréDussollier,226,6167817,Drama|Mystery|Romance|War,DenisLavant,AVeryLongEngagement ,405,AlbertDupontel,French,France,R,47000000,2004,52,7.7,0
0,0,1,1,0,0,GuillermodelToro,117,845,ThomasKretschmann,12000,81645152,Action|Horror|Sci-Fi|Thriller,NormanReedus,BladeII ,15371,TonyCurran,English,USA,R,54000000,2002,919,6.7,0
0,1,0,0,0,1,GabrieleMuccino,123,835,RosarioDawson,10000,69951824,Drama|Romance,WillSmith,SevenPounds ,14727,MadisonPettis,English,USA,PG-13,55000000,2008,3000,7.7,26000
0,0,1,1,0,0,WalterHill,92,565,JasonMomoa,13000,9483821,Action|Thriller,SylvesterStallone,BullettotheHead ,25418,JonSeda,English,USA,R,55000000,2012,11000,5.7,10000
0,0,0,0,0,1,FrancisFordCoppola,170,889,JoeMantegna,14000,66676062,Crime|Drama,AlPacino,TheGodfather:PartIII ,16949,BridgetFonda,English,USA,R,54000000,1990,1000,7.6,0
0,1,0,0,1,1,CameronCrowe,123,2000,KirstenDunst,5000,26838389,Comedy|Drama|Romance,OrlandoBloom,Elizabethtown ,12700,JudyGreer,English,USA,PG-13,57000000,2005,4000,6.4,0
0,1,0,0,1,0,AnthonyRusso,110,240,BillyGardell,277,75604320,Comedy|Romance,ToddStashwick,"You,68417,847,195,English,USA,PG-13,54000000,2006,245,1.85
1,1,1,0,0,0,RichardLester,116,420,NedBeatty,593,108200000,Action|Adventure|Romance|Sci-Fi,MargotKidder,SupermanII ,2908,JackieCooper,English,USA,PG,54000000,1980,467,6.8,0
0,1,0,0,1,0,MartinBrest,121,43,LennyVenito,117,5660084,Comedy|Crime|Romance,ToddGiebenhain,Gigli ,286,DavidBackus,English,USA,R,54000000,2003,62,2.4,2000
0,0,0,1,0,1,StevenZaillian,128,581,AnthonyHopkins,14000,7221458,Drama|Thriller,KateWinslet,AlltheKing'sMen ,27614,KevinDunn,English,Germany,PG-13,55000000,2006,12000,6.2,0
0,0,1,1,0,0,JohnSingleton,99,577,VanessaWilliams,23000,70327868,Action|Crime|Thriller,ChristianBale,Shaft ,26527,DanielvonBargen,English,Germany,R,46000000,2000,1000,5.9,0
1,1,0,0,0,1,DonBluth,94,753,KelseyGrammer,4000,58297830,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,KirstenDunst,Anastasia ,6017,BernadettePeters,English,USA,G,50000000,1997,808,7.1,0
0,1,0,0,0,1,BazLuhrmann,127,653,KylieMinogue,1000,57386369,Drama|Musical|Romance,JimBroadbent,MoulinRouge! ,2601,RichardRoxburgh,English,USA,PG-13,52500000,2001,691,7.6,10000
0,0,0,1,0,0,HaroldBecker,89,303,TeriPolo,12000,45207112,Crime|Mystery|Thriller,SteveBuscemi,DomesticDisturbance ,13390,MattO'Leary,English,USA,PG-13,53000000,2001,708,5.5,361
0,0,0,0,0,1,ScottCooper,123,3000,BenedictCumberbatch,40000,62563543,Biography|Crime|Drama,JohnnyDepp,BlackMass ,63769,AdamScott,English,USA,R,53000000,2015,19000,7.0,44000
0,0,0,0,0,1,ClintEastwood,135,310,ChrisBauer,23000,33574332,Drama|History|War,PaulWalker,FlagsofOurFathers ,24468,TomMcCarthy,English,USA,R,90000000,2006,638,7.1,0
0,0,0,1,0,1,F.GaryGray,118,963,LeslieBibb,18000,73343413,Crime|Drama|Thriller,GerardButler,LawAbidingCitizen ,22517,MichaelKelly,English,USA,R,50000000,2009,1000,7.4,21000
0,0,1,1,0,0,RobertRodriguez,189,1000,RosarioDawson,16000,25031037,Action|Horror|Thriller,QuentinTarantino,Grindhouse ,22186,ZoëBell,English,USA,R,53000000,2007,3000,7.6,0
0,0,0,0,0,1,JonathanDemme,172,466,KimberlyElise,852,22843047,Drama|History|Horror,OprahWinfrey,Beloved ,2397,HillHarper,English,USA,R,55000000,1998,637,5.9,853
0,1,0,0,0,1,CurtisHanson,124,681,RobertDuvall,21000,5755286,Drama|Romance|Sport,RobertDowneyJr.,LuckyYou ,26334,KelvinHanYee,English,USA,PG-13,55000000,2007,3000,5.9,672
0,0,0,0,0,1,StevenSpielberg,141,3000,TomHanks,29000,164435221,Biography|Crime|Drama,LeonardoDiCaprio,CatchMeIfYouCan ,48153,JenniferGarner,English,USA,PG-13,52000000,2002,15000,8.0,15000
0,0,0,1,0,1,KathrynBigelow,157,304,HaroldPerrineau,1000,95720716,Drama|History|Thriller,JenniferEhle,ZeroDarkThirty ,2759,ParkerSawyers,English,USA,R,40000000,2012,1000,7.4,39000
0,1,0,0,1,1,PeytonReed,106,931,JohnMichaelHiggins,4000,118683135,Comedy|Drama|Romance,JonFavreau,TheBreak-Up ,8315,Ann-Margret,English,USA,PG-13,52000000,2006,957,5.8,0
0,1,0,0,1,0,PhyllidaLloyd,108,838,MerylStreep,14000,143704210,Comedy|Family|Musical|Romance,ColinFirth,MammaMia! ,26002,JulieWalters,English,USA,PG-13,52000000,2008,11000,6.3,10000
0,1,0,0,1,0,GarryMarshall,125,11000,TaylorLautner,14000,110476776,Comedy|Romance,BradleyCooper,Valentine'sDay ,45696,AnneHathaway,English,USA,PG-13,52000000,2010,12000,5.7,9000
1,0,1,0,1,0,JayChandrasekhar,107,379,JessicaSimpson,631,80270227,Action|Adventure|Comedy,AliceGreczyn,TheDukesofHazzard ,2297,MichaelWeston,English,USA,PG-13,50000000,2005,534,5.1,0
0,0,0,0,0,1,TerrenceMalick,215,463,MirandaOtto,648,36385763,Drama|War,NickStahl,TheThinRedLine ,1937,DashMihok,English,USA,R,52000000,1998,568,7.6,0
0,0,0,0,1,0,DavidDobkin,118,634,OliviaWilde,16000,37035845,Comedy|Fantasy,RyanReynolds,TheChange-Up ,28045,MirceaMonroe,English,USA,R,52000000,2011,10000,6.4,13000
0,0,0,0,1,1,MilosForman,118,21,GerryBecker,134,34580635,Biography|Comedy|Drama,MattPrice,ManontheMoon ,209,TomDreesen,English,UK,R,52000000,1999,27,7.4,0
0,0,0,0,0,1,MartinScorsese,178,574,DonRickles,22000,42438300,Biography|Crime|Drama,RobertDeNiro,Casino ,24183,KevinPollak,English,USA,R,52000000,1995,721,8.2,11000
0,0,1,1,0,0,PierreMorel,92,75,AmberRoseRevah,211,23324666,Action|Thriller,KasiaSmutniak,FromPariswithLove ,488,RebeccaDayan,English,France,R,52000000,2010,135,6.5,0
0,0,1,0,1,0,PaulHunter,104,343,Mako,961,23020488,Action|Comedy|Fantasy,JaimeKing,BulletproofMonk ,2422,VictoriaSmurfit,English,USA,PG-13,52000000,2003,691,5.5,846
0,0,0,0,1,0,BobbyFarrelly,116,79,TonyCox,889,90567722,Comedy,RobertForster,"Me,185878,1711,481,English,USA,R,51000000,2000,624,1.85
0,0,0,0,1,0,SteveOedekerk,90,523,WandaSykes,677,72601713,Animation|Comedy|Family,RobPaulsen,Barnyard ,2055,MauriceLaMarche,English,Germany,PG,51000000,2006,560,5.6,605
1,1,0,0,0,1,ChrisWeitz,130,12000,KristenStewart,21000,296623634,Adventure|Drama|Fantasy|Romance,RobertPattinson,TheTwilightSaga:NewMoon ,64040,TaylorLautner,English,USA,PG-13,50000000,2009,17000,4.6,13000
1,0,0,0,1,0,AndrewAdamson,90,21,ChrisMiller,145,267652016,Adventure|Animation|Comedy|Family|Fantasy,KathleenFreeman,Shrek ,275,BobbyBlock,English,USA,PG,60000000,2001,50,7.9,0
0,1,0,1,0,0,GeorgeNolfi,106,593,MichaelKelly,13000,62453315,Romance|Sci-Fi|Thriller,MattDamon,TheAdjustmentBureau ,14607,JonStewart,English,USA,PG-13,50200000,2011,963,7.1,36000
1,1,1,0,0,1,KevinReynolds,155,720,MorganFreeman,25000,165500000,Action|Adventure|Drama|Romance,AlanRickman,RobinHood:PrinceofThieves ,38518,MichaelWincott,English,USA,PG-13,48000000,1991,11000,6.9,0
0,1,0,0,1,1,CameronCrowe,139,597,KellyPreston,10000,153620822,Comedy|Drama|Romance|Sport,TomCruise,JerryMaguire ,12182,BonnieHunt,English,USA,R,50000000,1996,743,7.3,0
0,0,0,0,1,0,SethMacFarlane,112,1000,SethMacFarlane,15000,218628680,Comedy|Fantasy,MilaKunis,Ted ,21773,TomSkerritt,English,USA,R,50000000,2012,3000,7.0,74000
0,1,0,0,1,1,JamesL.Brooks,139,285,YeardleySmith,625,147637474,Comedy|Drama|Romance,LupeOntiveros,AsGoodasItGets ,1474,ShirleyKnight,English,USA,PG-13,50000000,1997,440,7.7,11000
0,1,0,0,1,1,TomShadyac,115,878,PhilipSeymourHoffman,49000,135014968,Biography|Comedy|Drama|Romance,RobinWilliams,PatchAdams ,74382,MonicaPotter,English,USA,PG-13,50000000,1998,22000,6.7,0
0,0,0,0,1,0,AdamMcKay,143,7000,WillFerrell,11000,2175312,Comedy,HarrisonFord,Anchorman2:TheLegendContinues ,28176,SteveCarell,English,USA,PG-13,50000000,2013,8000,6.3,41000
0,1,0,0,1,0,StevenBrill,96,828,AdamSandler,12000,126203320,Comedy|Romance,SteveBuscemi,Mr.Deeds ,26826,PeterGallagher,English,USA,PG-13,50000000,2002,11000,5.8,0
0,0,0,1,0,0,J.J.Abrams,112,417,AJMichalka,1000,126975169,Mystery|Sci-Fi|Thriller,JoelCourtney,Super8 ,3388,ZachMills,English,USA,PG-13,50000000,2011,560,7.1,37000
0,0,0,0,0,1,StevenSoderbergh,131,658,AlbertFinney,8000,125548685,Biography|Drama,JuliaRoberts,ErinBrockovich ,10003,ConchataFerrell,English,USA,R,52000000,2000,883,7.3,0
0,1,0,0,1,0,DonaldPetrie,116,651,AdamGoldberg,11000,105807520,Comedy|Romance,MatthewMcConaughey,HowtoLoseaGuyin10Days ,14087,ThomasLennon,English,USA,PG-13,50000000,2003,1000,6.4,0
0,0,1,0,1,0,PhilLord,112,584,CraigRoberts,17000,191616238,Action|Comedy|Crime,ChanningTatum,22JumpStreet ,19428,AmberStevensWest,English,USA,R,50000000,2014,920,7.1,24000
0,0,0,0,0,1,NeilJordan,123,4000,TomCruise,11000,105264608,Drama|Fantasy|Horror,BradPitt,InterviewwiththeVampire:TheVampireChronicles ,25697,KirstenDunst,English,USA,R,60000000,1994,10000,7.6,11000
0,1,0,0,1,0,PeytonReed,104,1000,ZooeyDeschanel,14000,97680195,Comedy|Romance,BradleyCooper,YesMan ,29505,DannyMasterson,English,USA,PG-13,70000000,2008,11000,6.8,0
0,0,1,0,1,0,RawsonMarshallThurber,107,569,ThomasKretschmann,12000,126088877,Action|Comedy|Crime,DwayneJohnson,CentralIntelligence ,14569,MeganPark,English,USA,PG-13,50000000,2016,919,6.6,10000
0,0,0,0,1,1,ChrisColumbus,124,701,LiamAiken,8000,91030827,Comedy|Drama,JuliaRoberts,Stepmom ,9988,HerbertRussell,English,USA,PG-13,50000000,1998,818,6.7,0
0,0,0,0,1,0,SeanAnders,96,322,LindaCardellini,8000,150315155,Comedy|Family,WillFerrell,Daddy'sHome ,10886,MarkL.Young,English,USA,PG-13,50000000,2015,2000,6.1,13000
1,0,0,0,1,1,RobMarshall,125,10000,MerylStreep,40000,127997349,Adventure|Comedy|Drama|Fantasy|Musical,JohnnyDepp,IntotheWoods ,62837,AnnaKendrick,English,USA,PG,50000000,2014,11000,6.0,90000
0,0,0,1,0,1,SpikeLee,129,277,JamesRansone,18000,88504640,Crime|Drama|Mystery|Thriller,DenzelWashington,InsideMan ,19148,PeterGerety,English,USA,R,45000000,2006,412,7.6,0
0,0,1,1,0,1,BrianHelgeland,90,416,DeborahKaraUnger,1000,81517441,Action|Crime|Drama|Thriller,BillDuke,Payback ,3148,WilliamDevane,English,USA,R,50000000,1999,495,7.1,0
1,0,1,0,0,0,FrankMarshall,109,293,JoeDonBaker,426,81022333,Action|Adventure|Mystery|Sci-Fi,DylanWalsh,Congo ,1761,GrantHeslov,English,USA,PG-13,50000000,1995,387,5.0,0
0,0,0,1,0,1,AlexProyas,121,329,BenMendelsohn,12000,79948113,Drama|Mystery|Sci-Fi|Thriller,NicolasCage,Knowing ,13421,ChandlerCanterbury,English,USA,PG-13,50000000,2009,748,6.2,0
0,1,0,0,1,0,TomDey,95,11000,MatthewMcConaughey,14000,88658172,Comedy|Romance,BradleyCooper,FailuretoLaunch ,37967,ZooeyDeschanel,English,USA,PG-13,50000000,2006,11000,5.6,2000
0,1,0,0,1,1,GlennFicarra,118,7000,EmmaStone,33000,84244877,Comedy|Drama|Romance,RyanGosling,"Crazy,Love. ",375456,http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1,292,English,USA,PG-13,50000000,2011,7.4
0,0,0,0,1,0,PeterHewitt,80,58,MarkChristopherLawrence,13000,75367693,Animation|Comedy|Family|Fantasy,BillMurray,Garfield ,13430,MichaelMonks,English,USA,PG,35000000,2004,258,5.0,795
0,0,0,0,1,0,JoeRoth,99,660,CheechMarin,2000,73701902,Comedy|Family,JamieLeeCurtis,ChristmaswiththeKranks ,6729,JakeBusey,English,USA,PG,60000000,2004,843,5.2,0
0,0,0,0,0,1,BennettMiller,133,11000,RobinWright,22000,75605492,Biography|Drama|Sport,PhilipSeymourHoffman,Moneyball ,53094,BradPitt,English,USA,PG-13,50000000,2011,18000,7.6,27000
0,0,1,1,0,1,WolfgangPetersen,127,808,MorganFreeman,18000,67823573,Action|Drama|Thriller,KevinSpacey,Outbreak ,30383,ReneRusso,English,USA,R,50000000,1995,11000,6.6,0
0,0,1,1,0,0,JaumeCollet-Serra,106,660,NateParker,14000,91439400,Action|Mystery|Thriller,LiamNeeson,Non-Stop ,16967,ScootMcNairy,English,UK,PG-13,50000000,2014,664,7.0,24000
1,0,1,1,0,0,AndyFickman,98,433,BillyBrown,12000,67128202,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,DwayneJohnson,RacetoWitchMountain ,14007,TomEverettScott,English,USA,PG,65000000,2009,536,5.7,0
0,0,1,1,0,1,JamesMcTeigue,132,443,EddieMarsan,20000,70496802,Action|Drama|Thriller,NataliePortman,VforVendetta ,22417,RupertGraves,English,USA,R,54000000,2005,979,8.2,48000
